user_id,orderAt,store_id,order_id
0f694042-dd5c-4330-92a2-da1d25ad696e,2025-01-28 22:48:04,db8be296-27aa-46b3-a6b7-4feb9636b227,06481a00-3f12-489b-896d-4b092e81242a
6b200a91-09ff-4713-a52c-5d53b9014a5a,2025-04-20 15:33:31,e18f1e86-bcdb-4f10-98e6-8f2524d5287d,c1f16e53-abfc-485f-9983-0d3a87e8671b
0a16751e-a121-4f38-be25-af69528b01dc,2025-09-15 05:40:53,b2c017ef-6656-4802-997f-334bbb7d2403,4c6f64c4-bf0f-4eeb-b773-32bfe5989c4c
9834d3c0-7890-4212-a18c-83f0d0e641e5,2025-03-04 05:17:10,74202b59-ff4f-4561-8b8b-63450333523e,203084b5-77cc-477a-a09c-5221dab6d3f9
0843c476-94c9-4c52-9a95-f3440baf8872,2025-06-03 10:29:15,ecbedbd2-d677-4bd9-be79-dc07a30414d6,e279a442-105a-4c64-8ed3-4ad3e6e2e536
39ad70ea-b075-4ab2-84ee-c6694ffb59d5,2025-07-16 09:23:05,07aee3ef-4c77-423a-9ceb-e744a6240861,b6ba25c7-06a7-46bd-87dd-0b1b7ddb4bf2
bbcf7a22-011f-4e14-9086-a9f5a2704090,2025-06-02 01:39:39,1d9d685a-84cf-43dd-ac49-4aa19ce70923,82046525-4f71-4c17-9207-2ae2a1397593
7c1dcaf5-a031-4017-afef-32a866a9db99,2025-09-23 14:58:03,342d8392-b739-4867-8ea6-36b56c2f3bbc,57830a18-683c-4c38-a5a8-5f0a661c891b
b1d5a290-ad31-4a14-9fda-3dac7ec342a2,2025-01-20 09:40:02,8d1c09eb-0ab3-48a7-b092-92301d9e104e,36f7fe8c-8208-409e-830f-6146b32851e6
de82cdfc-e4b5-4a9f-8c6e-0ce24fb4fe4f,2025-12-17 05:38:02,060cb713-90c5-4f28-a8a2-5443da1cc472,f170c8fe-2bb9-4810-84fc-9a573c48bda8
69f4bce9-5e24-4160-93c1-e53d307dadc3,2025-06-17 23:06:33,5859e7c1-a4ff-48ad-b481-bfb22029a076,d6a11165-0d63-44fc-a44b-4a0d1b50eb44
24b0136f-01d6-4f96-b49c-994d1988c26f,2025-09-11 08:27:46,0c24e4b5-4863-4f89-8ef5-1d7189a065bf,ad4b1aec-8b8c-4830-b69e-17d2d18738f6
078a5e1f-1bc1-4956-a7a0-be26b90f1edd,2025-11-12 13:03:36,51656711-6632-4177-8019-54d7b4012938,0f2baf4e-2bf7-41b4-84db-db179936f162
1b015d95-b6f5-4c0c-b619-d586007172b2,2025-05-14 19:56:47,14111b85-aad7-4791-9526-1823490555a1,7e87a402-7863-4257-a7b3-dd8bcf3119bb
cfefa278-b06c-45f7-8257-44f8e692c696,2025-06-02 02:25:21,ea7eaa6e-56a5-455f-a372-28579848f665,11296215-ad39-4acc-95c9-4cf49aaa88c2
2f39fd8f-f385-4c60-812e-c02e81db8867,2025-07-02 22:01:54,32f3aba9-f80f-4671-b6ec-27974ec7b436,0b8225af-6743-4fab-84f9-cc4af2bc74de
0bf30f01-8d3b-4d34-a868-fd0bd544d9b3,2025-05-05 13:37:04,03dd3a8f-255e-4e61-9ce0-fdd8e6c0e91f,2ead9341-d0f6-4610-9cf2-c511589286c8
9147f0d8-033c-4af6-aaff-aac014eb8f8a,2025-09-02 15:11:25,e8cccbf5-f23e-493a-aaf3-0adb94028493,e11dc795-fa31-47cf-aa7a-a654f5f4dac1
849e30cb-4726-44ed-a5ba-c5220a74fa89,2025-09-16 08:41:20,7c1a7593-8c01-4987-aa89-d650b9d59ced,9fd70d76-4ce3-4465-b4eb-17364ea30fdd
44d51a93-d4d0-41a4-ad77-ebae4e41c7dd,2025-03-24 09:20:11,30452b75-bf66-424d-a8d1-f05c6a53cef6,99a6a06a-c57a-4cb1-8785-1b444945ce56
561b1758-c51d-4d0c-ad10-28929819cc35,2025-08-14 19:26:29,24f9647d-2484-49f8-ae97-f2c32e93bcc5,bee591b7-afec-47c8-b3f6-7c1d7e0e6607
3abea3a7-dcf0-4769-a442-f86be2c628e4,2025-10-10 20:42:31,535a23ac-85b2-4cd2-a1fb-655dc0767f7f,f3b8d5fd-7b3a-4719-9fac-701335349c1e
001f3023-cbfb-4848-beba-b3b9c40e8e78,2025-02-03 11:31:04,269f1cc1-b712-4d3e-b682-98a35b43fbe2,fc2a9d31-24d6-4116-9556-46f4b31e996f
101c3f1d-0686-4a64-a318-539a2b02dde3,2025-08-06 12:11:32,2bfde5bc-f8c6-4538-8b98-111e8e7f328c,8d5ae365-083a-4110-874b-790e0e150cbc
cc828ccb-4469-4059-9571-62f59519bb93,2025-01-23 23:28:32,d563bdc5-9427-4d12-af46-d93423673346,f02ff0fd-1e78-458c-8e55-6437d5321276
d13bc808-668c-4c14-b29c-c2e0dbdd83fb,2025-07-05 06:20:56,7cfeecfd-2e07-45b5-acdb-78e111cd58ad,2fba9d50-67f8-4d22-b25c-1f7bfee7c0c5
366efb21-2ece-459f-a606-95204628457c,2025-10-03 17:29:59,00f87eba-7218-4eee-9f3d-ee07afe2792d,f1b541f9-564c-4995-9eae-f3493f2d3396
6d8ade2d-82fa-43de-b04f-9367e40440a4,2025-07-21 10:02:18,ec44c6d5-cc73-41ac-b4f2-03694b5d1d53,38be0c84-0960-4829-9a6f-c3724dedd16b
2aeb5474-62ae-40df-823e-b54f07fce0b2,2025-10-17 15:38:26,b2c96171-c16e-49c3-ac1d-c3cb7cf69051,0f352a3e-4ebc-4d8e-873c-4bd18bc14143
b9ff766a-9727-4ea2-b8b4-492acf574e8b,2025-03-17 17:01:55,3b34fc64-7d75-454d-9953-73044cbdeaea,4b72c767-1730-40b1-97bd-b09633ecc811
be5a312a-35aa-45f0-8342-56fd4af8b98e,2025-06-01 04:18:25,2bd6b2b4-41de-4357-b1f9-ef4845b36b8a,9c9fb42b-3f7f-4fb0-9d7c-766695d66e30
03585dac-6c3d-451f-91b2-accc7eef14a9,2025-09-06 10:42:06,52661281-e98c-4a15-82f5-39b8efcddbf6,343e9c68-82f6-49cf-a0d4-cfe1145abdae
5adb2d31-e3cf-4217-b3be-f061ea51b131,2025-08-03 19:26:39,146bf6c6-0b92-41e1-b2cc-69fb41104740,893ff442-3a80-433d-be8a-d021e1752e64
fda0923c-d482-4a39-923e-ccbecfb6002c,2025-11-17 23:34:47,40fd5e29-9070-4ab5-917c-e0c0a8bded5c,434c0b86-2b22-42a9-89c7-03692de70037
02a708d8-8dfd-43ff-a9de-220e4f57cd37,2025-06-25 07:38:09,1cd608ad-ac7f-4886-8ff9-2f8f3221de51,3139fa63-28fa-41fb-89d9-eed6a3f33d62
fe8f860e-ae00-42ac-9c5b-1c93bcb86851,2025-04-01 14:49:44,658028ba-f87c-49dc-904f-1f0945ec9037,440976cd-6f9b-4108-bbb1-52a959a8baca
e528a95a-357f-43ae-977a-6827ba0b891b,2025-09-28 10:36:03,0d4a80e5-4f93-4b58-83c1-d0332759ba52,3f0e5cf5-fa4a-4a38-bfc3-321ec911ece5
b0864d97-f404-4f56-8660-f93badc77c11,2025-09-01 14:53:21,62c9f182-3d38-4f60-b1b6-af91c116ff00,e3d0a7b5-7812-45cb-8564-7ee34cef9ea1
611ab80e-fc6d-46e2-a9df-68b74db07598,2025-06-18 07:02:29,eb220c63-2fdf-46ab-b895-2da2e3a89b42,82b95891-8e6e-4522-b1fa-d823f6d57275
92e221bf-fd74-4e42-bcf1-1bd48ae58c65,2025-01-12 04:43:48,77b04be7-f221-4456-826e-1076f49d9a00,27682850-12e6-40e2-9cb2-47687c5a095c
c984332c-89ef-4693-9f45-cbf230dba9df,2025-07-17 23:27:06,74626eff-2764-4f64-8df0-cc156332f971,4f12107d-8590-497e-a447-1648a192e37c
c2e437ba-baf9-43fd-9edd-a441438d3d89,2025-11-22 01:52:31,33d58251-bfc7-4dc9-8bc5-40cdd73f4121,5aa19122-8f93-4ba3-ac46-96424e62deae
7388490d-653b-40df-84e8-7c9badb072ca,2025-04-23 18:25:29,6cba656c-dfb5-4cd6-92c1-e574b3eb37d6,145d5d5e-d6c7-4608-b695-c87e4a13249b
27b1f145-5452-4bf0-9f55-fd7a91dd15f4,2025-05-10 13:16:19,b37b3592-776e-428d-83f1-609d9251454a,76a43070-4484-40e6-9a21-8c2232203479
10832915-390d-4211-9c86-5bb65f4d1645,2025-10-24 01:46:31,89c23f30-5fe8-46cd-8fa4-c3bdec5be824,eed29feb-c8d3-49bc-9261-0ed27715bb71
e02a5678-80a0-4916-962d-c3d918f233ef,2025-08-07 07:32:36,15a716b0-093c-41ad-b5a9-9e7812257fcb,90316de1-2a9c-41e3-bafe-9e5a2962c03a
41ef0419-274a-4059-90b3-d1f1009e1d19,2025-07-18 05:47:25,979584af-8d34-4e5f-891f-2e2f74bd72a5,71c99485-e733-4621-926a-fcf9a5d006d5
bcf6382e-7bfa-4fcf-ac21-c55ce7471c06,2025-09-23 17:46:17,4c4d0c7f-0d93-479e-960a-0ce3de0f9b2a,2f70cf96-2651-4eea-986c-6c1496fe3d00
f2e247ec-a16d-4c68-8aee-19a72feae300,2025-02-04 21:37:56,ac2fdfc1-0b2c-4db4-81f6-d0d64af2fbb7,5b52fca1-9efd-4594-b463-ce01f9bc317e
fed0b8ae-8ff3-4bd3-9115-a6211543b1e5,2025-02-11 01:53:58,51ec3a61-ce65-408c-8c66-ba8f45d5cd04,ead1fc5e-c8e2-4551-b3d4-9f4fc18a01cb
e1020822-5a6c-464c-92b1-16d6a3058878,2025-04-12 14:36:39,8ee7978e-e59d-42a4-8aa5-7e06b0b169a2,ae1fe9fa-a4dc-41e3-ab19-02ad65b9d449
a28e8475-832d-46de-9573-e73a2824f0c9,2025-04-28 08:21:52,5c0be923-df62-4315-b155-6b077a4c9cdc,82e74343-515a-436e-a7d6-84d4c9bae72e
0515d4fd-ea2d-48f4-863c-8085b6debc84,2025-02-19 20:55:05,4f798b4c-c20f-4e81-9453-c07067f85e0c,48024997-b697-4acd-9d58-9dba5e92e2ef
d24c511a-98c7-41e5-8583-484e9c6cfeec,2025-04-08 00:52:51,abe0c182-a849-4436-991c-4fa2ed0bc722,84776d19-f1f7-4b64-ac74-f452c5747dfe
1df87ce9-972a-47c5-ac18-699c31167333,2025-01-17 03:58:28,4b130392-6643-4d81-b8b2-2ab85b5c7cde,9336d597-f608-48c0-b4fa-b02ce0bcc025
a95adfdd-5328-4093-99fa-10e739f26442,2025-06-01 11:15:08,bc80c0ec-69c1-44ca-a93f-0a454cf34cb4,8693a0d2-fa81-4622-a1d3-be708cef2bc7
176035ac-3d9e-4fbd-8d4a-791884db5830,2025-08-06 23:33:31,3616fdbf-0f5a-4cdf-b455-1b2a75be5278,3ef5a343-fe05-4c56-82af-0fe4fcaeb360
3ee28bef-5977-469e-9bc3-6171de4aa6a7,2025-05-05 07:52:29,8d85e01e-b2af-4179-bff3-d24b5076c28d,aeb87e76-2eb7-4df4-9195-661f24409017
3fadff34-94e9-4309-938a-c05bd066b58e,2025-02-17 15:41:26,05937314-9a73-4b32-9e38-d97569080b76,3484d969-1c06-4ddf-9d70-3af77efc697e
34a5d6a5-7a00-4f46-891e-11511e578d01,2025-09-04 13:36:00,68e9fa17-7660-4c89-96f3-178e88ab40b7,9bdba25b-a646-473d-a23a-03fb7bf2683c
84f4f493-b777-40c5-b8e0-1374ba7ee3cd,2025-08-07 15:30:53,8b919b2d-e8fe-4a6c-a7b6-7985818edf75,b9759a2e-e37c-46f6-b339-6053620998dd
76c2ab31-0b94-4931-b3bc-a1170875d596,2025-12-01 05:20:36,4c4a8ea8-d265-4021-bdbe-511b5a8d8afc,1ba7284c-e338-438f-b75d-ea371e1ad7d2
f1d1257e-06d2-4e90-b2fe-d87e6222b740,2025-05-22 09:29:40,d625aca9-4815-420a-a7b1-ccefa3df5359,ea413d64-a4cd-46b6-88a0-96bc9501bd79
08e8cbee-7bc4-4d36-989d-d83a23de9ada,2025-12-16 22:51:00,dbc2599f-b9d2-4545-9ba3-a4d0c2abb087,1c581a91-891c-4b9c-8d9e-918d8af794ae
c94fad7c-a3bf-4d9d-bcec-2c41222ed487,2025-12-22 18:22:48,7577bd41-87a3-486e-9600-98ea3474b42c,0a021aef-12cb-45d4-b1e9-fcc96d2bc3e9
349f110c-459f-4090-a9da-7d2ca571e13a,2025-06-06 18:08:44,596c84df-303b-4460-86e3-0070822e4898,93f01f5b-e454-4d93-a966-730dc9b72e14
72e3a1df-3adf-4de5-950a-4d3aa4345843,2025-06-28 12:39:36,5b858c33-a708-4518-aa5d-1c59fc895672,7a8b72d6-e3e8-4fef-9e47-e7fdcc545931
50d5b972-b1de-4684-9297-6bf82fa068b0,2025-03-26 19:20:53,0b784d37-4003-4ddb-99ac-986137dffc3c,471ef09e-7a0e-4dce-b353-5a756252cf91
f3ee2ed2-82e7-4abe-828a-c722042e8fee,2025-11-06 16:06:47,ef95dddc-b444-4f06-b161-e5522d754f8c,68b1a972-d65c-4115-9ab4-b150a4e24473
1583d3e1-ed69-4f41-ae9b-006487ad9d89,2025-01-25 17:26:24,12b2b98e-8406-4a4a-896b-b9fb892ddc52,f991c602-919c-492f-8a91-af89df7377d6
1151656d-fce8-4ff1-9413-8182225c5a38,2025-01-11 03:08:31,98723721-9ee8-4aa4-a0a4-7f86570b78a7,89b900fa-b19d-4a5e-883f-fbe0f52c054d
d742cd76-662a-4090-b120-77bf19ee14a7,2025-09-20 10:55:53,f102c15a-05fe-4ec1-8fa6-a61906fa372f,c0f1984c-c0a6-463d-8941-a689ed91be31
75b54c49-3a11-4c86-a08a-085338f5950b,2025-10-06 06:56:56,3c058593-22b3-45b9-87a0-8fcfe4f3b768,cdbb00f1-0f7b-4d68-865e-a4800b2706f5
aa8840ec-a1a0-4864-8acb-efa0ad61dd06,2025-10-17 18:37:29,85ff0672-60ef-4863-b013-b27eef69c185,67738b65-79a5-4641-821b-25aa11f2ed51
c71d2938-3748-4049-9938-69bab45bd163,2025-03-17 23:27:36,310a6a51-8a33-4c64-b638-82166c9a7dc2,0259d1a1-8b05-4158-b485-793837412730
dcae6bd0-79d3-41a7-a7f6-999f3dfccdfc,2025-12-22 03:36:46,f8dba4f3-ae64-4318-9d02-d6f829f852bb,dfb531ca-af84-40a0-bf5f-d7d0914b499e
370d94e4-3302-42ec-9f17-9a0e2c5b50f0,2025-07-18 17:21:49,a66e1b34-1655-4834-a1ce-192ac95edb86,b970fb25-c66a-4588-b83b-cd3a6aadb34a
4105a678-4611-4b3b-87c5-b6aedf1af65f,2025-01-06 01:15:29,16dec3ef-5c19-4f00-92bf-0d852624030a,a104f3ba-6016-426a-89a4-e6b2791fdbfb
37d7097d-f60d-448f-bcf3-3d609b984d2e,2025-08-19 19:40:17,72b6d0c2-6e48-458f-a491-affd4e2002b2,ae3c2ff7-6fde-4d83-8f8d-c7a8b1fc7659
4f2ad1c0-6fcc-45bd-9276-df28f845d364,2025-04-02 11:49:35,e1f31025-22e0-410a-b858-60e5d5c9e688,084328ce-dc90-4d26-98c6-4c060627b914
0f04549f-efee-4d9b-afe2-234e8bd57532,2025-09-14 23:54:01,3a7eb445-86e5-45fe-a676-fba53de2382e,8130172b-bca3-4b4e-826d-9fb22efa5d8a
a7f80da0-50b3-4390-9bda-96bc67821ff7,2025-11-26 16:50:10,f1e367a6-76b1-4671-b3ed-9201d0e38df5,9cb9e726-e580-495f-8e93-af1d2b512773
a094e491-ca9b-4d58-95e8-c3c77536ef0f,2025-07-09 12:51:18,3c75820e-9906-4f13-9d21-a182261dc784,bfb7fd15-4358-4b04-840b-7bb4b93d1a86
43c16399-9792-49af-873a-5dfdb3f6b36d,2025-08-07 18:11:37,56aeef73-8991-45cd-8a05-96d74ce065ea,e014208a-d548-49f8-be82-4d281d26037f
d3b954e1-34f2-4115-b5b1-39fde6491db1,2025-12-09 10:35:48,99737317-818f-4b04-a820-49a2f811eb80,09d1ef16-e52d-4a7a-ad66-801003778d1f
f5819fa8-40c0-4613-9318-bbb2100bc0be,2025-02-12 07:06:48,b0d0fecf-b5fb-43f9-a894-ee9eefd40793,da8bc5c3-6a2b-4ef1-af18-a04c9576f114
8248fba8-be1f-483e-a5e9-41bb7c071d90,2025-06-24 17:17:17,22207f25-5df2-476c-9e93-186b7ceb4040,3373527f-d196-4d15-a19e-3ee886caf2db
39d45a7a-4c81-44d2-af16-1bb7cb53e4e7,2025-07-11 08:11:30,daeae66a-0429-4e66-9d05-30a0403806cb,32099c81-da80-431e-a73a-b2f3fc6c5ad8
6c9ddba7-a011-46d9-a0d2-5dc386a1ca41,2025-02-17 02:33:55,7398e8de-6259-41f8-bfe6-e1fe31d94a2e,01779952-2cbc-4909-8434-9cca310df368
e5360bd4-8cf0-455b-bf5b-595b73ac6477,2025-06-03 15:52:17,45fc22d3-3a30-40cf-962d-499f1d824dd0,8125fd84-d52a-4174-b56d-de18deba3f40
c7d42fce-b2d9-4d83-89a2-e2eb2975bb98,2025-04-05 12:36:19,8c380de4-4063-4d62-9b15-9cddfe12af7e,a6fc2d3d-a866-4616-9318-9b565ab051e9
7cd816d4-c2af-4ffe-96a7-4752ab9fc8d1,2025-03-01 20:08:26,5472a495-a2d6-4d08-8cc3-48da48cf24f2,3f92c3aa-46a8-45ac-8549-505c47173c01
3918b062-008b-429a-abdb-4cb075114e05,2025-08-27 20:31:43,7d3d8349-81fa-4424-92b1-6dd2b4023fb3,df472170-3f3d-4a9b-bf37-73cde871c38a
db4446dd-9718-43c6-9a87-40e6b300a31c,2025-05-25 13:11:33,6a2b2aac-ffd3-48be-b3b7-7600437f8bde,583afdce-caa5-42bc-88ed-b2f642ac8597
1400e14d-2527-4c8f-bed7-08d718b02d91,2025-10-23 19:59:41,e671eba9-80b9-4327-acfe-870086e03fbb,38a1317d-89d2-4caf-b223-794041c77f64
171fba0f-785f-49a3-a8af-e0712daec035,2025-12-17 22:54:07,29071267-91c1-4aa6-9a34-52b4532cf01f,20ca52f9-d4e0-4ddb-b88f-8f507c70e0c3
06742689-2f4b-47c0-a535-d5147d7b7f3b,2025-09-27 16:50:23,9c071815-56b8-4a56-981e-26cae9aaec98,51bffc5d-e354-43ed-824d-8482b111a54d
8217d2c8-7f68-47df-b333-08c9ba03934b,2025-04-14 18:57:38,c7ee52f1-42c0-4c5d-b970-e26936ee4e78,d4d841e6-793c-4c8c-aa16-5ab5b3c7c282
e638f4dd-e364-42d9-a5ef-0c56ecd48bb7,2025-01-26 10:14:19,940aab62-22db-40a5-8194-80c10ae8d5f7,844f0769-a226-4de9-a5b9-5fb276f7b668
82fa578f-2120-4c6a-ae21-9d90e46ce1ba,2025-01-19 22:50:21,aa3e8efb-cac1-4c06-b946-c8502a4dd7b4,2ee60e3a-201a-44d1-a7f4-64c220d9145f
43e93537-88fe-49bb-93da-ade03a45d056,2025-07-09 22:08:19,9e84b116-79d0-4e3b-8051-9c68f942b29c,8049aafc-a7c5-4965-ba32-45617ef6b079
15699f94-07f2-44ab-a5c6-585b3841ff34,2025-01-19 14:40:52,77aacb86-2593-4e3c-b0b4-81ea7c8894b8,c12ecbde-bc12-4661-a301-3959bfacaea6
e269ff5a-5a16-47fa-803a-aacb76f6cc72,2025-11-09 22:37:34,55f3db18-3ddc-40e2-a0ed-60305603ce2a,c369c823-79d1-4a0c-8016-06ae72bb511f
737e3695-4841-4fed-b816-f1cf083cf2df,2025-12-19 21:27:04,9200f0d0-3afd-4665-921c-47308eaf3380,7d12bde4-8705-4405-8008-4ad4fba41ff0
1094a85c-d853-41ea-b532-5ffff57c911e,2025-09-10 11:04:49,9ef01cb6-6d4f-43f1-b275-385bf6bbe5dd,959ae8ce-e3c8-4074-a7b2-d94387f1f5b1
931b6747-4db4-4b26-a8aa-9254cdec7726,2025-01-08 14:41:24,a4d8cfd8-a8d7-4830-a360-7427023b1d02,df9993d7-8265-4a3a-a292-a40ec55f4ae0
f4452d81-5a21-4278-b0ba-ec98891d02a8,2025-11-26 13:03:37,dc1e3986-734c-416b-941f-4509880596f2,37abca45-f862-4da6-877f-94b44235e045
9cd2d7bb-5c54-4871-ae1f-d2e5a7a31351,2025-02-08 19:22:36,7f4b249d-3afc-4f0d-a605-d2ae5bf6dd32,12c2ff03-ab09-416c-b2d4-37c8b5e64493
fd187363-a0cd-41e0-9699-6aed07f8d292,2025-01-18 07:17:21,dc6914c3-8715-476d-ac59-2d5c9a77f33d,97d1dc95-9cfa-497a-8812-0c3e12d9e404
cd5cd74e-c1bb-4c0f-bb62-baeb73ce5f35,2025-03-01 18:26:34,83d7da59-f0c4-4691-b69f-cdcd6d9d72f7,b2addee5-9dee-4a5e-8956-1fa857e99203
0aea8c08-4890-4909-b956-7c400c40b6dd,2025-12-15 16:28:57,fea3c9d8-c2dc-41ca-b919-253b44f7f735,31fc7174-dec1-4381-92f3-379c1cb6aaf6
0fd5728c-741a-44a4-a04e-132707fe019b,2025-07-26 08:50:41,33cad750-2554-402d-923e-d6fa1ca3e47e,2ac93af9-14b6-4345-be9c-80368897b409
3bbec991-37f6-4057-8f28-eed2f696ea90,2025-01-09 15:59:12,cf578960-e689-4b4a-be5e-ef8bd2bf811f,186d8756-70fb-489f-acae-36eb8cdab6da
67e77ae1-5d74-4f7f-9d81-307312bd6165,2025-10-13 12:22:46,ec858594-3b46-4460-8d5e-ee2edb8963bf,02532549-7e7a-45c7-a36b-bf31846142bf
773f9cb4-06e1-4b5e-bf27-4cdc5526560b,2025-02-03 07:40:00,569c5e9e-ecdf-4dcd-94d3-ee8ba31c5aa8,c3da758c-3573-4065-9ae3-414a2db4e396
64a69168-cda1-4667-8478-6b307bc4e078,2025-08-15 20:14:08,12dd2c53-f061-44e0-93c1-6d7f97c85320,c782ddd2-5c61-4245-ba2c-135f89e99e38
9b7364d1-4513-4aee-b622-b86dc97a52f7,2025-02-13 11:40:15,b3669c70-7dc7-4709-ba06-1db7122c7712,742497ae-b08b-4cf1-b1ec-e81e3c3f5b26
18d49753-e7ef-4012-b325-9d1f826c4009,2025-09-28 02:50:10,aaac068a-ff12-4a9a-95f7-40ca042e022d,6df51ea9-e5c2-4a65-8592-fe91f22141ab
f9408450-526d-4267-92af-49d13d18bb56,2025-01-22 20:57:04,1b6880e8-0843-4c1c-9144-bd2f1c25c6c5,ab87b9c9-8af0-4f03-9c36-033c92cd0165
d2e29403-7b61-4d73-87f8-148709a24bb4,2025-07-27 19:29:39,b6920403-e8cc-4cad-83b5-b5f8cb8db730,4136c21d-aecc-4898-8d23-569019ec31ae
dc286012-48f4-4317-833b-b5291f28573b,2025-05-14 16:39:53,44db3661-6570-43aa-9dbb-1f75d6207d4c,bba97d6a-efad-4e09-a3f5-2e24b90b8789
a01a5c3c-1427-4c39-a82c-cbb188f3ecdf,2025-02-24 11:22:08,410ae352-85be-455c-ad58-e0fd794992dc,0372a60a-b764-47eb-a013-09db97f82da5
76c89b9a-dd66-40af-9eb8-366c672391f5,2025-09-28 07:06:40,4cdc0b47-7bf5-4ad3-ab4b-8311591d0885,c9627253-0702-4cbd-8027-82841013688c
2c1ff605-5b53-424e-b300-743feb71bc12,2025-12-20 17:21:17,c02fca22-ec40-4d49-9199-e59def5cc5d7,283b6d7b-2c2b-4e1f-b0d6-b4459e395c0f
dfbf5259-5c78-47d5-9d0b-e1842d19bfa2,2025-04-13 04:26:37,40b592f4-4bdd-4d81-8327-f9193738b827,cda6cbae-e5da-40c9-8cf7-46c391f255c4
